"UserID","YOB","Gender","Income","HouseholdStatus","EducationLevel","Party","Happy","Q124742","Q124122","Q123464","Q123621","Q122769","Q122770","Q122771","Q122120","Q121699","Q121700","Q120978","Q121011","Q120379","Q120650","Q120472","Q120194","Q120012","Q120014","Q119334","Q119851","Q119650","Q118892","Q118117","Q118232","Q118233","Q118237","Q117186","Q117193","Q116797","Q116881","Q116953","Q116601","Q116441","Q116448","Q116197","Q115602","Q115777","Q115610","Q115611","Q115899","Q115390","Q114961","Q114748","Q115195","Q114517","Q114386","Q113992","Q114152","Q113583","Q113584","Q113181","Q112478","Q112512","Q112270","Q111848","Q111580","Q111220","Q110740","Q109367","Q108950","Q109244","Q108855","Q108617","Q108856","Q108754","Q108342","Q108343","Q107869","Q107491","Q106993","Q106997","Q106272","Q106388","Q106389","Q106042","Q105840","Q105655","Q104996","Q103293","Q102906","Q102674","Q102687","Q102289","Q102089","Q101162","Q101163","Q101596","Q100689","Q100680","Q100562","Q99982","Q100010","Q99716","Q99581","Q99480","Q98869","Q98578","Q98059","Q98078","Q98197","Q96024","votes","Party5","EducationLevel4","Income5","Income6"
1758,1965,"Male","$75,000 - $100,000","Married (w/kids)","High School Diploma","Republican",1,"No","Yes","No","No","No","No","Public","No","Yes","No","Yes","Yes","No","Yes","Science","Try first","No","Yes","No","Yes","Giving","Yes","No","Pragmatist","No","Yes","Hot headed","Standard hours","No","Right","Yes","Yes","No","No","P.M.","No","End","Yes","Yes","Me","No","No","No","Yes","No","Mysterious","Yes","No","Tunes","Technology","No","Yes","Yes","No","No","Supportive","No","PC","Yes","Cautious","No","Yes!","No","Socialize","No","In-person","Yes","No","Yes","Yes","Grrr people","Yes","No","No","No","Yes","Yes","No","No","No","Yes","No","No","Own","Optimist","Dad","No","No","No","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","No","No","No",63,"TRUE","FALSE","FALSE","FALSE"
1765,1982,"Male","$25,001 - $50,000","Single (no kids)","Master's Degree","Democrat",1,"No","Yes","No","Yes","No","No","Public","No","Yes","No","Yes","Yes","Yes","Yes","Science","Try first","No","Yes","Yes","No","Giving","Yes","Yes","Pragmatist","No","Yes","Cool headed","Standard hours","No","Right","No","Yes","No","No","P.M.","Yes","End","No","No","Me","Yes","Yes","No","No","No","Mysterious","Yes","No","Tunes","People","No","Yes","No","No","No","Supportive","Yes","PC","No","Risk-friendly","Yes","Yes!","No","Space","No","In-person","Yes","Yes","No","Yes","Grrr people","Yes","No","Yes","Yes","Yes","No","No","No","No","Yes","No","No","Own","Optimist","Mom","Yes","Yes","No","Yes","Nope","No","No","No","No","Yes","No","Only-child","No","No","Yes",78,"FALSE","FALSE","FALSE","FALSE"
1767,1982,"Female","$25,001 - $50,000","Single (w/kids)","Bachelor's Degree","Democrat",0,"Yes","Yes","No","Yes","Yes","No","Public","Yes","Yes","No","Yes","No","No","Yes","Art","Try first","Yes","No","No","No","Giving","Yes","Yes","Idealist","No","Yes","Hot headed","Standard hours","Yes","Happy","No","No","Yes","Yes","A.M.","Yes","Start","Yes","No","Me","Yes","No","No","Yes","Yes","TMI","No","No","Tunes","People","No","Yes","Yes","Yes","No","Demanding","Yes","Mac","Yes","Cautious","No","Umm...","Yes","Space","No","In-person","Yes","Yes","Yes","Yes","Grrr people","No","No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Own","Optimist","Mom","No","No","Yes","Yes","Nope","Yes","No","No","No","Yes","No","Yes","Yes","No","No",101,"FALSE","FALSE","FALSE","FALSE"
1768,1997,"Male","$50,000 - $74,999","Single (no kids)","Current K-12","Libertarian",1,"No","Yes","No","No","Yes","No","Public","No","No","No","Yes","No","No","Yes","Science","Study first","No","Yes","Yes","No","Receiving","Yes","Yes","Pragmatist","No","No","Cool headed","Standard hours","Yes","Right","Yes","Yes","No","Yes","P.M.","Yes","End","No","No","Circumstances","No","Yes","No","Yes","No","TMI","No","No","Tunes","People","No","Yes","Yes","Yes","Yes","Supportive","No","PC","No","Cautious","Yes","Umm...","No","Space","Yes","In-person","No","Yes","Yes","Yes","Yay people!","No","No","Yes","No","No","No","No","Yes","No","No","No","No","Own","Optimist","Mom","No","No","No","Yes","Nope","Yes","No","No","No","No","No","Yes","Yes","No","Yes",101,"FALSE","FALSE","FALSE","FALSE"
1769,1947,"Female","$75,000 - $100,000","Married (no kids)","Associate's Degree","Democrat",1,"No","No","No","No","No","Yes","Private","No","Yes","No","No","No","No","Yes","Science","Study first","Yes","No","Yes","No","Giving","Yes","No","Idealist","No","No","Cool headed","Odd hours","No","Happy","Yes","Yes","No","Yes","A.M.","No","Start","Yes","Yes","Circumstances","Yes","No","Yes","Yes","Yes","TMI","Yes","Yes","Tunes","People","No","Yes","Yes","Yes","No","Supportive","No","Mac","No","Risk-friendly","Yes","Umm...","No","Socialize","No","In-person","No","No","Yes","Yes","Yay people!","Yes","No","Yes","Yes","No","No","Yes","No","No","No","Yes","No","Own","Optimist","Dad","Yes","Yes","No","Yes","Check!","Yes","No","No","Yes","No","Yes","Yes","Yes","No","No",101,"FALSE","TRUE","FALSE","FALSE"
1770,1948,"Male","over $150,000","Married (no kids)","Master's Degree","Democrat",1,"No","No","No","No","Yes","Yes","Public","No","Yes","No","No","Yes","Yes","Yes","Science","Study first","No","Yes","No","Yes","Giving","No","No","Pragmatist","No","No","Hot headed","Odd hours","Yes","Right","Yes","Yes","No","No","P.M.","Yes","Start","Yes","No","Circumstances","Yes","Yes","Yes","Yes","No","Mysterious","No","Yes","Tunes","Technology","Yes","No","Yes","Yes","Yes","Demanding","No","PC","No","Risk-friendly","Yes","Yes!","No","Socialize","No","In-person","No","Yes","No","Yes","Yay people!","Yes","No","Yes","Yes","Yes","No","No","No","No","No","No","No","Own","Optimist","Dad","No","Yes","No","Yes","Check!","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes",94,"FALSE","FALSE","FALSE","TRUE"
1772,1981,"Male","$50,000 - $74,999","Married (w/kids)","Master's Degree","Libertarian",1,"No","No","No","Yes","No","Yes","Public","No","Yes","No","Yes","Yes","Yes","Yes","Science","Study first","No","Yes","No","Yes","Giving","Yes","No","Pragmatist","No","Yes","Cool headed","Odd hours","Yes","Right","No","Yes","No","No","P.M.","Yes","Start","Yes","No","Me","Yes","No","No","No","No","Mysterious","No","No","Talk","People","Yes","No","Yes","No","Yes","Supportive","No","Mac","No","Cautious","No","Yes!","No","Space","Yes","In-person","No","No","Yes","Yes","Yay people!","Yes","Yes","Yes","No","Yes","Yes","Yes","No","No","Yes","No","No","Own","Optimist","Dad","No","No","No","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes",100,"FALSE","FALSE","FALSE","FALSE"
1773,1948,"Female","$75,000 - $100,000","Married (w/kids)","Current K-12","Republican",1,"No","No","No","No","Yes","Yes","Public","No","Yes","No","No","Yes","No","Yes","Art","Try first","Yes","No","No","No","Giving","Yes","No","Pragmatist","Yes","Yes","Cool headed","Standard hours","No","Happy","Yes","No","Yes","No","P.M.","Yes","End","Yes","Yes","Circumstances","Yes","No","Yes","No","Yes","Mysterious","Yes","No","Tunes","Technology","Yes","No","No","No","No","Supportive","No","Mac","Yes","Cautious","No","Yes!","No","Space","No","Online","Yes","Yes","Yes","Yes","Yay people!","Yes","No","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Own","Pessimist","Dad","Yes","Yes","Yes","No","Nope","Yes","No","No","Yes","Yes","No","Yes","No","Yes","No",87,"TRUE","FALSE","FALSE","FALSE"
1774,1995,"Male","$25,001 - $50,000","Single (no kids)","Current K-12","Democrat",0,"Yes","Yes","No","No","No","Yes","Public","No","Yes","Yes","Yes","Yes","Yes","Yes","Science","Try first","No","No","No","No","Giving","No","Yes","Pragmatist","No","Yes","Hot headed","Odd hours","No","Happy","Yes","Yes","No","No","P.M.","Yes","End","Yes","Yes","Circumstances","Yes","Yes","Yes","Yes","No","Mysterious","Yes","No","Talk","People","No","Yes","Yes","No","Yes","Supportive","No","Mac","Yes","Cautious","No","Umm...","No","Socialize","No","In-person","Yes","No","Yes","Yes","Yay people!","Yes","No","Yes","No","Yes","No","No","Yes","No","No","No","No","Own","Pessimist","Mom","No","No","Yes","Yes","Nope","Yes","No","No","Yes","No","No","Yes","Yes","No","Yes",32,"FALSE","FALSE","FALSE","FALSE"
1775,1940,"Female","$75,000 - $100,000","Domestic Partners (no kids)","High School Diploma","Independent",1,"No","Yes","No","No","Yes","Yes","Public","No","Yes","No","Yes","No","No","Yes","Art","Study first","Yes","No","No","Yes","Giving","Yes","Yes","Idealist","No","No","Cool headed","Odd hours","Yes","Happy","Yes","Yes","No","No","A.M.","Yes","Start","Yes","Yes","Me","Yes","Yes","No","Yes","Yes","TMI","Yes","No","Tunes","People","No","Yes","No","No","No","Demanding","No","Mac","Yes","Cautious","Yes","Yes!","No","Space","No","In-person","Yes","Yes","Yes","Yes","Yay people!","Yes","No","No","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","Own","Optimist","Mom","No","Yes","Yes","Yes","Check!","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes","No",95,"FALSE","FALSE","FALSE","FALSE"
1777,1995,"Female","$75,000 - $100,000","Single (no kids)","Master's Degree","Republican",1,"Yes","Yes","No","No","No","Yes","Private","Yes","No","Yes","Yes","Yes","Yes","Yes","Science","Try first","No","Yes","Yes","No","Giving","No","Yes","Idealist","No","No","Hot headed","Standard hours","Yes","Happy","No","Yes","No","No","P.M.","Yes","Start","Yes","Yes","Me","No","No","Yes","No","No","TMI","No","No","Tunes","People","Yes","No","No","No","No","Demanding","Yes","Mac","No","Cautious","No","Umm...","No","Socialize","Yes","In-person","No","Yes","Yes","Yes","Yay people!","Yes","No","No","Yes","Yes","No","Yes","Yes","No","No","Yes","No","Own","Pessimist","Mom","No","No","Yes","No","Check!","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","No",78,"TRUE","FALSE","FALSE","FALSE"
1778,1991,"Male","under $25,000","Single (no kids)","Bachelor's Degree","Democrat",0,"No","Yes","No","No","No","Yes","Public","No","Yes","Yes","Yes","Yes","Yes","Yes","Science","Study first","Yes","Yes","No","No","Receiving","Yes","Yes","Idealist","No","Yes","Cool headed","Odd hours","No","Happy","Yes","Yes","No","No","P.M.","Yes","End","Yes","No","Circumstances","No","Yes","Yes","Yes","No","TMI","No","No","Talk","People","No","Yes","Yes","Yes","Yes","Supportive","No","PC","Yes","Cautious","Yes","Umm...","No","Space","No","In-person","No","No","Yes","Yes","Grrr people","No","No","No","No","No","Yes","No","No","No","No","No","No","Rent","Optimist","Mom","No","No","No","Yes","Nope","Yes","No","No","Yes","No","No","Yes","No","No","Yes",100,"FALSE","FALSE","FALSE","FALSE"
1780,1969,"Male","$50,000 - $74,999","Married (w/kids)","Master's Degree","Republican",1,"No","No","No","Yes","No","Yes","Public","No","Yes","No","Yes","No","Yes","Yes","Art","Study first","No","Yes","No","Yes","Giving","Yes","No","Pragmatist","No","No","Cool headed","Standard hours","Yes","Happy","Yes","Yes","Yes","No","P.M.","Yes","Start","Yes","No","Circumstances","Yes","Yes","Yes","Yes","No","Mysterious","No","No","Talk","People","No","Yes","Yes","No","Yes","Supportive","No","Mac","Yes","Cautious","No","Umm...","No","Space","No","In-person","No","Yes","Yes","Yes","Yay people!","Yes","No","No","No","No","Yes","Yes","No","Yes","No","Yes","No","Own","Optimist","Mom","No","Yes","No","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","Yes","No","No",94,"TRUE","FALSE","FALSE","FALSE"
1782,1974,"Male","$50,000 - $74,999","Married (w/kids)","High School Diploma","Republican",1,"Yes","No","No","Yes","Yes","Yes","Public","Yes","Yes","No","Yes","No","No","Yes","Art","Study first","No","No","Yes","No","Giving","No","Yes","Pragmatist","No","No","Cool headed","Standard hours","Yes","Happy","No","Yes","Yes","Yes","P.M.","Yes","End","Yes","No","Me","Yes","Yes","Yes","Yes","No","Mysterious","Yes","Yes","Talk","Technology","Yes","No","Yes","No","No","Supportive","Yes","PC","Yes","Cautious","No","Umm...","No","Space","No","Online","No","No","Yes","Yes","Grrr people","Yes","Yes","Yes","No","No","No","No","Yes","No","Yes","No","No","Own","Pessimist","Dad","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Yes",97,"TRUE","FALSE","FALSE","FALSE"
1783,1977,"Female","$75,000 - $100,000","Married (no kids)","Bachelor's Degree","Independent",1,"No","Yes","No","Yes","Yes","Yes","Public","No","Yes","No","Yes","No","No","Yes","Art","Try first","Yes","Yes","No","Yes","Receiving","Yes","Yes","Idealist","Yes","No","Hot headed","Standard hours","No","Happy","Yes","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Circumstances","Yes","Yes","No","Yes","No","Mysterious","No","Yes","Tunes","Technology","Yes","Yes","Yes","No","No","Demanding","Yes","PC","Yes","Cautious","No","Yes!","No","Space","No","In-person","No","Yes","Yes","Yes","Yay people!","Yes","No","Yes","No","Yes","No","Yes","No","No","No","No","No","Own","Optimist","Dad","No","Yes","Yes","Yes","Check!","Yes","No","Yes","Yes","Yes","No","Yes","No","Yes","No",31,"FALSE","FALSE","FALSE","FALSE"
1784,1960,"Male","$75,000 - $100,000","Married (no kids)","Master's Degree","Republican",0,"No","Yes","No","No","No","Yes","Private","Yes","Yes","No","No","Yes","Yes","Yes","Science","Study first","Yes","No","No","Yes","Receiving","No","No","Pragmatist","No","No","Hot headed","Odd hours","No","Right","Yes","Yes","No","No","A.M.","Yes","Start","Yes","Yes","Me","No","No","No","No","Yes","Mysterious","No","Yes","Tunes","People","Yes","Yes","Yes","No","Yes","Demanding","Yes","Mac","No","Cautious","No","Umm...","No","Space","No","In-person","No","Yes","Yes","Yes","Grrr people","Yes","No","No","Yes","No","No","No","Yes","Yes","No","No","No","Own","Pessimist","Mom","No","Yes","No","No","Check!","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes",95,"TRUE","FALSE","FALSE","FALSE"
1785,1984,"Male","$25,001 - $50,000","Married (no kids)","Bachelor's Degree","Libertarian",1,"No","Yes","No","Yes","No","Yes","Public","Yes","No","No","Yes","Yes","No","Yes","Science","Try first","Yes","No","Yes","No","Giving","No","No","Pragmatist","No","No","Cool headed","Standard hours","Yes","Right","Yes","Yes","Yes","No","P.M.","Yes","Start","Yes","No","Me","Yes","Yes","Yes","Yes","No","Mysterious","No","No","Tunes","Technology","Yes","Yes","Yes","Yes","No","Demanding","No","PC","Yes","Cautious","No","Yes!","No","Socialize","Yes","In-person","No","Yes","Yes","Yes","Grrr people","Yes","No","Yes","No","No","Yes","Yes","No","No","No","Yes","No","Own","Optimist","Mom","No","No","Yes","Yes","Check!","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",72,"FALSE","FALSE","FALSE","FALSE"
1786,1962,"Male","$100,001 - $150,000","Married (w/kids)","High School Diploma","Democrat",0,"No","Yes","No","Yes","No","Yes","Public","No","Yes","No","Yes","No","No","Yes","Science","Study first","Yes","Yes","No","No","Receiving","Yes","No","Idealist","Yes","Yes","Hot headed","Standard hours","Yes","Right","Yes","Yes","Yes","No","A.M.","Yes","End","Yes","Yes","Me","Yes","Yes","No","No","No","TMI","No","No","Tunes","Technology","No","Yes","No","Yes","No","Supportive","No","Mac","Yes","Cautious","No","Umm...","No","Space","No","In-person","Yes","Yes","Yes","Yes","Grrr people","Yes","No","No","Yes","Yes","Yes","No","No","No","No","Yes","Yes","Own","Optimist","Dad","Yes","No","No","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","Yes","No","Yes",97,"FALSE","FALSE","TRUE","FALSE"
1788,1986,"Female","$100,001 - $150,000","Married (w/kids)","Current Undergraduate","Democrat",1,"Yes","Yes","No","Yes","No","No","Public","Yes","No","No","Yes","Yes","Yes","Yes","Science","Study first","No","Yes","No","No","Giving","Yes","No","Idealist","Yes","No","Cool headed","Odd hours","Yes","Happy","No","Yes","Yes","No","A.M.","No","Start","Yes","No","Circumstances","Yes","Yes","No","No","Yes","Mysterious","No","No","Tunes","People","No","Yes","Yes","No","No","Demanding","Yes","Mac","Yes","Cautious","Yes","Umm...","No","Space","No","In-person","Yes","No","Yes","Yes","Grrr people","Yes","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes","No","No","Rent","Pessimist","Mom","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","Yes","No","No",93,"FALSE","FALSE","TRUE","FALSE"
1789,1996,"Male","$50,000 - $74,999","Married (w/kids)","Current K-12","Independent",1,"No","Yes","No","Yes","No","Yes","Public","No","Yes","No","Yes","No","Yes","Yes","Science","Study first","No","Yes","No","Yes","Receiving","Yes","Yes","Idealist","No","No","Cool headed","Standard hours","No","Right","Yes","Yes","No","Yes","P.M.","Yes","End","Yes","No","Me","Yes","Yes","Yes","Yes","No","Mysterious","No","No","Tunes","People","No","Yes","Yes","No","Yes","Supportive","Yes","PC","No","Cautious","Yes","Umm...","No","Space","Yes","In-person","No","Yes","Yes","Yes","Yay people!","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes","Own","Optimist","Dad","No","Yes","No","Yes","Check!","Yes","No","No","Yes","No","No","Yes","Yes","No","Yes",41,"FALSE","FALSE","FALSE","FALSE"
1790,1986,"Female","$25,001 - $50,000","Married (no kids)","High School Diploma","Republican",0,"Yes","Yes","No","Yes","Yes","No","Public","No","Yes","No","Yes","Yes","Yes","Yes","Science","Try first","Yes","No","No","Yes","Giving","Yes","Yes","Idealist","No","Yes","Hot headed","Standard hours","Yes","Right","Yes","Yes","No","No","P.M.","Yes","Start","Yes","Yes","Me","Yes","Yes","No","No","Yes","TMI","Yes","No","Talk","Technology","No","Yes","No","No","Yes","Demanding","Yes","Mac","Yes","Cautious","No","Yes!","No","Space","No","Online","Yes","Yes","Yes","Yes","Grrr people","Yes","No","No","Yes","Yes","Yes","No","No","Yes","Yes","No","No","Rent","Pessimist","Mom","Yes","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Only-child","No","No","No",62,"TRUE","FALSE","FALSE","FALSE"
1791,1976,"Male","$50,000 - $74,999","Married (w/kids)","Master's Degree","Independent",0,"Yes","No","No","Yes","Yes","No","Private","No","Yes","No","No","Yes","Yes","Yes","Science","Study first","No","Yes","No","No","Giving","Yes","No","Pragmatist","No","Yes","Cool headed","Odd hours","No","Right","Yes","Yes","No","No","P.M.","Yes","Start","Yes","Yes","Me","Yes","Yes","Yes","No","No","Mysterious","Yes","No","Talk","People","No","No","Yes","Yes","Yes","Supportive","No","PC","Yes","Cautious","No","Umm...","No","Space","No","In-person","Yes","Yes","No","Yes","Grrr people","Yes","Yes","Yes","No","No","Yes","No","No","No","Yes","No","No","Own","Pessimist","Dad","No","Yes","No","Yes","Check!","Yes","No","No","Yes","No","No","Yes","No","No","Yes",101,"FALSE","FALSE","FALSE","FALSE"
1792,1992,"Male","$75,000 - $100,000","Married (w/kids)","Current K-12","Republican",1,"No","No","No","No","Yes","Yes","Private","Yes","Yes","No","Yes","No","Yes","Yes","Science","Try first","No","Yes","No","Yes","Giving","Yes","Yes","Idealist","No","No","Hot headed","Odd hours","Yes","Happy","No","No","No","No","A.M.","Yes","Start","Yes","Yes","Me","Yes","Yes","Yes","Yes","Yes","Mysterious","No","Yes","Tunes","People","Yes","Yes","Yes","Yes","No","Supportive","Yes","PC","No","Cautious","No","Yes!","No","Space","Yes","In-person","No","Yes","Yes","No","Yay people!","Yes","No","No","No","Yes","Yes","No","Yes","Yes","No","No","No","Own","Optimist","Dad","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Only-child","No","Yes","No",72,"TRUE","FALSE","FALSE","FALSE"
1794,1997,"Female","under $25,000","Domestic Partners (w/kids)","Current K-12","Republican",0,"Yes","Yes","No","No","No","Yes","Public","Yes","No","No","Yes","No","No","Yes","Art","Try first","Yes","No","No","No","Giving","Yes","Yes","Idealist","No","Yes","Hot headed","Standard hours","No","Right","Yes","No","No","No","P.M.","No","End","No","No","Me","No","No","No","No","No","Mysterious","No","No","Tunes","Technology","Yes","Yes","Yes","No","Yes","Supportive","No","PC","Yes","Cautious","No","Yes!","No","Space","Yes","In-person","Yes","No","Yes","No","Grrr people","No","No","No","Yes","Yes","Yes","No","Yes","No","Yes","No","No","Own","Pessimist","Mom","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes",54,"TRUE","FALSE","FALSE","FALSE"
1796,1957,"Female","$75,000 - $100,000","Single (w/kids)","Associate's Degree","Democrat",1,"No","Yes","Yes","No","No","Yes","Public","No","Yes","No","Yes","Yes","No","Yes","Art","Study first","Yes","No","No","No","Giving","Yes","No","Idealist","No","Yes","Cool headed","Odd hours","No","Right","Yes","Yes","No","Yes","P.M.","Yes","End","Yes","No","Me","No","No","Yes","Yes","No","TMI","Yes","No","Talk","Technology","No","Yes","Yes","No","Yes","Supportive","Yes","PC","Yes","Cautious","Yes","Yes!","No","Space","No","Online","Yes","Yes","Yes","Yes","Yay people!","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","No","Rent","Optimist","Dad","No","Yes","Yes","Yes","Check!","Yes","No","Yes","No","Yes","Yes","Yes","Yes","No","No",45,"FALSE","TRUE","FALSE","FALSE"
1799,1991,"Female","under $25,000","Married (no kids)","Current Undergraduate","Independent",1,"No","Yes","Yes","No","No","Yes","Public","No","Yes","No","No","Yes","Yes","Yes","Science","Try first","No","No","No","Yes","Giving","No","Yes","Pragmatist","No","No","Cool headed","Odd hours","Yes","Happy","Yes","Yes","Yes","No","P.M.","Yes","Start","Yes","No","Circumstances","Yes","Yes","No","Yes","No","Mysterious","No","Yes","Tunes","Technology","Yes","Yes","Yes","No","Yes","Supportive","No","PC","Yes","Cautious","No","Yes!","No","Space","Yes","In-person","No","Yes","Yes","Yes","Grrr people","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","No","Yes","No","Rent","Optimist","Mom","No","No","Yes","Yes","Check!","No","No","No","Yes","Yes","No","Yes","No","Yes","No",101,"FALSE","FALSE","FALSE","FALSE"
1800,1972,"Female","$100,001 - $150,000","Married (w/kids)","Current Undergraduate","Democrat",0,"Yes","No","No","Yes","No","Yes","Public","No","Yes","No","Yes","Yes","Yes","Yes","Science","Try first","No","Yes","No","Yes","Receiving","Yes","No","Idealist","No","Yes","Hot headed","Standard hours","Yes","Right","No","Yes","Yes","No","P.M.","Yes","End","No","No","Circumstances","Yes","No","Yes","Yes","No","TMI","No","No","Talk","Technology","No","Yes","Yes","No","Yes","Demanding","No","PC","No","Cautious","Yes","Yes!","No","Space","Yes","In-person","No","Yes","Yes","No","Grrr people","Yes","No","No","Yes","Yes","Yes","Yes","No","No","No","Yes","No","Own","Pessimist","Mom","No","No","Yes","Yes","Check!","Yes","No","No","No","No","Yes","Yes","Yes","No","Yes",99,"FALSE","FALSE","TRUE","FALSE"
1802,1973,"Male","$50,000 - $74,999","Single (w/kids)","Master's Degree","Other",0,"No","No","No","No","Yes","Yes","Public","Yes","Yes","No","No","Yes","Yes","Yes","Science","Study first","Yes","Yes","No","No","Receiving","Yes","No","Idealist","No","Yes","Cool headed","Odd hours","Yes","Happy","Yes","Yes","Yes","No","P.M.","Yes","Start","No","Yes","Circumstances","No","Yes","Yes","Yes","Yes","Mysterious","Yes","No","Tunes","People","No","No","Yes","Yes","No","Demanding","No","PC","Yes","Cautious","No","Yes!","No","Space","No","In-person","Yes","Yes","No","Yes","Grrr people","Yes","Yes","No","No","No","No","No","Yes","Yes","Yes","No","Yes","Own","Pessimist","Dad","No","Yes","Yes","No","Check!","Yes","Yes","No","Yes","No","No","Yes","Yes","No","Yes",100,"FALSE","FALSE","FALSE","FALSE"
1803,1991,"Male","under $25,000","Single (no kids)","Current Undergraduate","Democrat",0,"Yes","No","No","No","Yes","Yes","Public","Yes","Yes","Yes","Yes","No","No","Yes","Art","Try first","Yes","No","No","No","Receiving","Yes","Yes","Idealist","Yes","Yes","Hot headed","Odd hours","No","Happy","Yes","No","No","No","P.M.","Yes","Start","Yes","No","Circumstances","No","No","Yes","No","No","TMI","No","Yes","Tunes","People","No","No","Yes","Yes","No","Supportive","No","PC","Yes","Cautious","No","Umm...","No","Space","No","In-person","Yes","No","Yes","Yes","Grrr people","Yes","No","Yes","No","No","No","No","Yes","No","No","No","No","Own","Optimist","Mom","No","Yes","Yes","No","Nope","No","No","No","Yes","Yes","No","Yes","Yes","Yes","No",30,"FALSE","FALSE","FALSE","FALSE"
1804,1985,"Male","$50,000 - $74,999","Single (no kids)","Bachelor's Degree","Republican",0,"No","Yes","No","Yes","No","No","Public","No","Yes","No","No","Yes","Yes","Yes","Science","Try first","Yes","Yes","Yes","Yes","Giving","No","Yes","Pragmatist","No","Yes","Hot headed","Odd hours","No","Happy","Yes","Yes","No","No","P.M.","Yes","Start","No","Yes","Me","Yes","Yes","Yes","Yes","No","TMI","No","Yes","Talk","People","No","Yes","Yes","No","Yes","Supportive","Yes","PC","Yes","Cautious","No","Yes!","No","Space","Yes","In-person","No","No","Yes","No","Grrr people","No","No","No","No","Yes","No","No","No","Yes","No","Yes","No","Rent","Pessimist","Dad","No","Yes","Yes","Yes","Check!","Yes","No","No","No","Yes","No","Only-child","No","No","No",74,"TRUE","FALSE","FALSE","FALSE"
1805,1972,"Female","$75,000 - $100,000","Married (w/kids)","Bachelor's Degree","Independent",1,"No","No","No","Yes","No","No","Public","No","Yes","No","No","No","Yes","Yes","Science","Study first","No","Yes","Yes","Yes","Giving","Yes","No","Idealist","Yes","No","Cool headed","Standard hours","No","Happy","Yes","Yes","No","No","P.M.","Yes","End","Yes","No","Me","No","No","Yes","No","Yes","TMI","No","No","Talk","People","No","Yes","Yes","Yes","No","Supportive","No","Mac","Yes","Cautious","Yes","Umm...","No","Space","Yes","Online","No","Yes","Yes","Yes","Grrr people","Yes","No","Yes","Yes","Yes","No","Yes","Yes","No","No","Yes","No","Own","Optimist","Mom","No","Yes","Yes","Yes","Nope","Yes","No","No","Yes","No","No","Yes","No","No","No",29,"FALSE","FALSE","FALSE","FALSE"
1807,1996,"Male","under $25,000","Domestic Partners (no kids)","Current K-12","Democrat",1,"No","Yes","No","No","No","Yes","Public","No","Yes","Yes","No","No","Yes","Yes","Science","Try first","No","Yes","Yes","No","Giving","No","No","Idealist","No","No","Cool headed","Odd hours","No","Happy","Yes","Yes","No","Yes","A.M.","Yes","End","Yes","No","Me","Yes","No","Yes","Yes","No","Mysterious","No","Yes","Tunes","Technology","Yes","Yes","Yes","Yes","Yes","Demanding","No","PC","No","Cautious","No","Umm...","No","Space","Yes","In-person","No","Yes","Yes","Yes","Grrr people","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","Yes","Own","Optimist","Dad","Yes","Yes","Yes","No","Check!","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No",53,"FALSE","FALSE","FALSE","FALSE"
