"UserID","YOB","Gender","Income","HouseholdStatus","EducationLevel","Party","Happy","Q124742","Q124122","Q123464","Q123621","Q122769","Q122770","Q122771","Q122120","Q121699","Q121700","Q120978","Q121011","Q120379","Q120650","Q120472","Q120194","Q120012","Q120014","Q119334","Q119851","Q119650","Q118892","Q118117","Q118232","Q118233","Q118237","Q117186","Q117193","Q116797","Q116881","Q116953","Q116601","Q116441","Q116448","Q116197","Q115602","Q115777","Q115610","Q115611","Q115899","Q115390","Q114961","Q114748","Q115195","Q114517","Q114386","Q113992","Q114152","Q113583","Q113584","Q113181","Q112478","Q112512","Q112270","Q111848","Q111580","Q111220","Q110740","Q109367","Q108950","Q109244","Q108855","Q108617","Q108856","Q108754","Q108342","Q108343","Q107869","Q107491","Q106993","Q106997","Q106272","Q106388","Q106389","Q106042","Q105840","Q105655","Q104996","Q103293","Q102906","Q102674","Q102687","Q102289","Q102089","Q101162","Q101163","Q101596","Q100689","Q100680","Q100562","Q99982","Q100010","Q99716","Q99581","Q99480","Q98869","Q98578","Q98059","Q98078","Q98197","Q96024","votes","Party5","EducationLevel4","Income5","Income6"
1997,1940,"Male","$50,000 - $74,999","Married (no kids)","Master's Degree","Independent",0,"No","Yes","No","No","No","No","Public","No","Yes","No","No","Yes","Yes","Yes","Science","Study first","No","Yes","No","No","Giving","Yes","No","Idealist","Yes","No","Hot headed","Odd hours","No","Right","Yes","Yes","No","No","P.M.","Yes","Start","Yes","Yes","Me","Yes","Yes","Yes","Yes","Yes","TMI","No","No","Tunes","Technology","No","No","Yes","No","No","Demanding","No","PC","Yes","Cautious","No","Yes!","No","Space","No","In-person","No","No","Yes","Yes","Yay people!","Yes","Yes","No","Yes","No","No","Yes","Yes","No","Yes","Yes","No","Own","Optimist","Dad","Yes","Yes","Yes","Yes","Check!","No","No","No","Yes","No","Yes","Yes","No","No","Yes",94,"FALSE","FALSE","FALSE","FALSE"
2009,1978,"Male","over $150,000","Domestic Partners (w/kids)","Master's Degree","Libertarian",1,"Yes","Yes","No","Yes","Yes","Yes","Public","No","Yes","No","No","No","Yes","Yes","Science","Try first","No","Yes","No","No","Giving","Yes","No","Idealist","No","Yes","Cool headed","Odd hours","No","Happy","Yes","Yes","Yes","Yes","P.M.","Yes","Start","Yes","No","Me","Yes","Yes","Yes","No","No","Mysterious","Yes","No","Tunes","Technology","No","No","Yes","Yes","Yes","Demanding","Yes","PC","Yes","Cautious","No","Umm...","No","Space","Yes","In-person","Yes","No","Yes","No","Grrr people","Yes","No","No","No","No","No","Yes","Yes","No","Yes","Yes","No","Own","Optimist","Dad","Yes","No","Yes","Yes","Nope","No","No","No","Yes","No","Yes","Yes","No","No","Yes",51,"FALSE","FALSE","FALSE","TRUE"
2012,1970,"Male","$100,001 - $150,000","Married (w/kids)","Bachelor's Degree","Republican",1,"No","Yes","No","Yes","No","Yes","Public","No","Yes","No","Yes","Yes","No","Yes","Science","Try first","Yes","Yes","Yes","No","Giving","Yes","Yes","Pragmatist","No","No","Cool headed","Standard hours","No","Happy","Yes","Yes","No","No","A.M.","Yes","Start","Yes","Yes","Circumstances","No","No","Yes","No","Yes","Mysterious","No","Yes","Tunes","People","No","Yes","Yes","No","Yes","Supportive","No","PC","Yes","Cautious","No","Umm...","No","Space","No","Online","No","Yes","Yes","Yes","Grrr people","Yes","Yes","No","Yes","No","Yes","No","Yes","No","No","No","Yes","Own","Optimist","Dad","Yes","Yes","No","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","No","No","Yes",101,"TRUE","FALSE","TRUE","FALSE"
2014,1965,"Male","over $150,000","Married (w/kids)","Doctoral Degree","Republican",1,"No","No","No","Yes","No","Yes","Public","No","Yes","No","No","No","Yes","Yes","Science","Study first","Yes","Yes","No","Yes","Giving","Yes","No","Idealist","Yes","No","Cool headed","Odd hours","No","Happy","No","Yes","No","No","P.M.","Yes","End","Yes","No","Me","No","No","Yes","Yes","No","Mysterious","No","Yes","Tunes","Technology","No","Yes","Yes","Yes","No","Supportive","No","PC","Yes","Cautious","No","Umm...","No","Space","No","In-person","Yes","Yes","No","No","Yay people!","Yes","No","No","Yes","No","No","Yes","No","No","No","No","No","Own","Optimist","Mom","Yes","No","No","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","No","No","Yes",56,"TRUE","FALSE","FALSE","TRUE"
2016,1974,"Male","over $150,000","Married (no kids)","Master's Degree","Libertarian",1,"No","No","No","Yes","Yes","Yes","Public","No","Yes","No","Yes","Yes","Yes","Yes","Art","Try first","No","Yes","Yes","Yes","Giving","No","Yes","Pragmatist","No","No","Cool headed","Standard hours","Yes","Happy","No","Yes","Yes","No","P.M.","Yes","End","Yes","Yes","Me","No","Yes","Yes","Yes","No","Mysterious","No","No","Talk","Technology","Yes","No","Yes","Yes","No","Supportive","Yes","PC","Yes","Risk-friendly","No","Yes!","No","Socialize","Yes","In-person","Yes","No","Yes","Yes","Yay people!","Yes","No","Yes","No","No","No","Yes","No","No","Yes","Yes","Yes","Rent","Optimist","Dad","Yes","No","Yes","No","Check!","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes",53,"FALSE","FALSE","FALSE","TRUE"
2023,1942,"Male","$25,001 - $50,000","Single (no kids)","Master's Degree","Republican",0,"No","No","Yes","No","No","No","Private","No","Yes","No","Yes","No","Yes","Yes","Science","Study first","Yes","Yes","No","No","Receiving","Yes","Yes","Pragmatist","No","Yes","Cool headed","Standard hours","No","Happy","Yes","Yes","No","No","P.M.","Yes","Start","Yes","No","Circumstances","Yes","Yes","Yes","Yes","No","TMI","No","No","Talk","People","No","No","Yes","Yes","No","Supportive","Yes","Mac","No","Cautious","No","Yes!","Yes","Space","No","Online","Yes","Yes","Yes","Yes","Yay people!","Yes","Yes","No","Yes","Yes","Yes","No","No","No","No","No","No","Own","Optimist","Dad","Yes","Yes","No","No","Nope","Yes","Yes","Yes","No","Yes","No","Only-child","No","No","Yes",86,"TRUE","FALSE","FALSE","FALSE"
2025,1972,"Male","over $150,000","Married (no kids)","Bachelor's Degree","Democrat",0,"No","No","No","Yes","No","No","Private","No","Yes","No","Yes","No","Yes","Yes","Art","Try first","Yes","No","Yes","No","Giving","No","No","Pragmatist","No","Yes","Cool headed","Standard hours","Yes","Happy","Yes","Yes","Yes","Yes","P.M.","Yes","Start","Yes","No","Me","No","No","No","Yes","No","Mysterious","Yes","Yes","Tunes","People","No","Yes","Yes","No","Yes","Supportive","No","PC","No","Cautious","No","Umm...","No","Space","Yes","In-person","No","No","Yes","Yes","Yay people!","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No","Own","Pessimist","Dad","No","Yes","Yes","Yes","Check!","No","No","No","No","Yes","No","Yes","No","No","No",72,"FALSE","FALSE","FALSE","TRUE"
2035,1981,"Male","$50,000 - $74,999","Married (w/kids)","Current Undergraduate","Independent",1,"No","Yes","No","Yes","Yes","No","Public","No","Yes","No","Yes","Yes","No","No","Art","Study first","Yes","Yes","Yes","Yes","Giving","Yes","Yes","Pragmatist","Yes","No","Hot headed","Standard hours","No","Happy","Yes","Yes","Yes","Yes","P.M.","Yes","Start","Yes","No","Circumstances","No","No","No","No","No","Mysterious","Yes","No","Talk","Technology","No","No","Yes","No","Yes","Supportive","Yes","Mac","Yes","Cautious","No","Yes!","No","Space","No","In-person","No","Yes","Yes","Yes","Grrr people","Yes","Yes","Yes","No","No","Yes","Yes","Yes","No","Yes","No","No","Own","Optimist","Mom","Yes","Yes","No","No","Check!","Yes","No","No","Yes","Yes","No","Yes","Yes","No","No",43,"FALSE","FALSE","FALSE","FALSE"
2039,1996,"Female","over $150,000","Single (no kids)","Current K-12","Democrat",1,"No","Yes","Yes","No","No","Yes","Public","Yes","No","No","No","No","Yes","Yes","Science","Study first","Yes","Yes","No","No","Giving","No","Yes","Pragmatist","No","Yes","Hot headed","Odd hours","No","Happy","Yes","Yes","No","Yes","A.M.","Yes","End","Yes","No","Me","No","Yes","Yes","Yes","No","Mysterious","No","No","Tunes","People","No","No","Yes","No","Yes","Supportive","Yes","Mac","No","Cautious","Yes","Umm...","No","Space","No","In-person","No","Yes","Yes","Yes","Grrr people","No","No","Yes","Yes","Yes","Yes","No","No","No","No","Yes","No","Own","Optimist","Mom","No","Yes","Yes","Yes","Check!","Yes","No","No","No","Yes","No","Yes","No","No","Yes",75,"FALSE","FALSE","FALSE","TRUE"
2040,1976,"Female","$25,001 - $50,000","Single (no kids)","Current Undergraduate","Libertarian",0,"No","Yes","No","Yes","Yes","No","Public","Yes","Yes","No","Yes","Yes","No","Yes","Science","Try first","No","No","No","No","Giving","No","No","Pragmatist","No","No","Cool headed","Standard hours","No","Right","Yes","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Me","Yes","No","Yes","No","No","TMI","No","Yes","Talk","Technology","Yes","No","Yes","No","No","Supportive","No","PC","Yes","Cautious","No","Yes!","No","Space","Yes","In-person","Yes","Yes","Yes","Yes","Grrr people","Yes","No","Yes","Yes","Yes","Yes","No","Yes","No","Yes","No","No","Own","Optimist","Mom","Yes","Yes","Yes","Yes","Check!","Yes","Yes","No","Yes","Yes","No","Yes","No","Yes","No",100,"FALSE","FALSE","FALSE","FALSE"
2043,1981,"Male","$50,000 - $74,999","Married (no kids)","Current Undergraduate","Independent",0,"No","No","No","Yes","No","No","Public","No","Yes","No","No","Yes","No","Yes","Science","Study first","No","Yes","No","No","Receiving","No","No","Pragmatist","No","No","Cool headed","Standard hours","No","Happy","Yes","No","Yes","No","P.M.","No","Start","Yes","Yes","Circumstances","No","Yes","Yes","Yes","No","Mysterious","No","No","Talk","Technology","No","No","Yes","Yes","Yes","Supportive","No","PC","Yes","Cautious","No","Yes!","Yes","Space","No","Online","Yes","Yes","Yes","Yes","Grrr people","Yes","Yes","Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","No","Own","Optimist","Mom","Yes","Yes","No","Yes","Check!","Yes","No","No","Yes","No","No","Yes","No","No","Yes",88,"FALSE","FALSE","FALSE","FALSE"
2044,1974,"Female","over $150,000","Married (no kids)","Master's Degree","Democrat",1,"No","No","No","Yes","No","Yes","Public","No","Yes","No","Yes","Yes","Yes","Yes","Art","Study first","No","No","Yes","No","Giving","No","No","Pragmatist","No","No","Cool headed","Odd hours","No","Happy","Yes","Yes","No","Yes","P.M.","Yes","End","Yes","No","Circumstances","No","No","No","Yes","Yes","TMI","No","Yes","Talk","Technology","No","Yes","No","Yes","Yes","Supportive","No","PC","No","Cautious","Yes","Yes!","No","Space","No","Online","No","Yes","Yes","Yes","Grrr people","No","Yes","Yes","No","Yes","Yes","No","No","No","No","No","No","Own","Optimist","Mom","No","No","Yes","Yes","Check!","Yes","No","No","No","Yes","No","Only-child","No","No","Yes",69,"FALSE","FALSE","FALSE","TRUE"
2054,1996,"Male","$50,000 - $74,999","Single (no kids)","Current K-12","Independent",0,"No","Yes","No","Yes","Yes","Yes","Public","No","No","No","No","No","Yes","No","Science","Study first","No","Yes","Yes","Yes","Giving","Yes","Yes","Idealist","No","No","Cool headed","Standard hours","Yes","Right","Yes","Yes","Yes","No","A.M.","Yes","Start","No","No","Me","No","No","Yes","Yes","Yes","Mysterious","No","Yes","Tunes","People","No","No","Yes","No","Yes","Supportive","No","PC","No","Cautious","No","Yes!","No","Space","No","In-person","No","No","Yes","Yes","Grrr people","Yes","No","No","No","No","Yes","Yes","Yes","No","No","Yes","No","Own","Pessimist","Mom","No","No","No","Yes","Check!","Yes","No","No","Yes","No","Yes","Yes","No","No","Yes",69,"FALSE","FALSE","FALSE","FALSE"
2066,1956,"Male","$100,001 - $150,000","Married (w/kids)","Associate's Degree","Republican",1,"Yes","No","No","Yes","No","Yes","Public","No","No","No","No","No","No","Yes","Science","Study first","Yes","Yes","No","Yes","Giving","Yes","Yes","Pragmatist","No","Yes","Cool headed","Standard hours","Yes","Happy","Yes","Yes","Yes","Yes","P.M.","Yes","Start","Yes","No","Me","Yes","Yes","Yes","Yes","No","Mysterious","Yes","No","Tunes","People","Yes","Yes","Yes","Yes","No","Demanding","Yes","PC","Yes","Cautious","No","Yes!","No","Space","No","In-person","Yes","Yes","No","No","Grrr people","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Own","Optimist","Mom","No","Yes","Yes","No","Check!","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","No",101,"TRUE","TRUE","TRUE","FALSE"
2074,1992,"Female","$25,001 - $50,000","Single (no kids)","Associate's Degree","Republican",0,"Yes","Yes","No","Yes","No","Yes","Public","No","Yes","No","No","Yes","No","No","Art","Study first","No","No","No","No","Giving","No","Yes","Pragmatist","No","No","Hot headed","Odd hours","No","Happy","Yes","Yes","Yes","Yes","P.M.","No","End","No","No","Circumstances","No","No","No","No","No","TMI","No","No","Tunes","People","No","No","Yes","Yes","Yes","Demanding","No","PC","Yes","Cautious","No","Umm...","Yes","Space","No","Online","Yes","No","Yes","Yes","Grrr people","No","Yes","No","No","Yes","Yes","No","No","No","No","No","No","Own","Pessimist","Mom","No","No","Yes","Yes","Nope","Yes","No","No","Yes","No","No","Yes","No","No","Yes",91,"TRUE","TRUE","FALSE","FALSE"
2079,1938,"Male","$75,000 - $100,000","Married (no kids)","High School Diploma","Independent",1,"No","No","No","No","No","Yes","Public","No","Yes","No","No","Yes","No","Yes","Science","Study first","No","No","No","Yes","Giving","Yes","No","Pragmatist","No","No","Hot headed","Odd hours","Yes","Happy","No","Yes","No","No","P.M.","No","Start","Yes","Yes","Circumstances","No","No","No","Yes","No","TMI","Yes","No","Tunes","People","No","No","Yes","Yes","No","Supportive","No","PC","Yes","Risk-friendly","No","Yes!","No","Socialize","Yes","In-person","No","Yes","Yes","No","Yay people!","Yes","No","No","Yes","No","No","No","No","No","No","No","No","Own","Optimist","Mom","Yes","Yes","No","No","Check!","Yes","No","Yes","No","No","No","Yes","No","No","Yes",101,"FALSE","FALSE","FALSE","FALSE"
2080,1977,"Female","$25,001 - $50,000","Single (w/kids)","Bachelor's Degree","Democrat",0,"No","No","No","No","Yes","Yes","Public","No","Yes","No","Yes","Yes","No","Yes","Science","Study first","No","No","No","No","Giving","Yes","No","Pragmatist","Yes","Yes","Hot headed","Odd hours","No","Happy","Yes","No","Yes","Yes","P.M.","Yes","End","Yes","No","Circumstances","No","No","Yes","No","No","TMI","No","No","Tunes","Technology","No","Yes","Yes","No","Yes","Supportive","No","PC","Yes","Cautious","No","Yes!","Yes","Space","No","In-person","Yes","No","Yes","No","Grrr people","Yes","No","No","Yes","Yes","Yes","No","Yes","No","Yes","Yes","No","Own","Optimist","Dad","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","Yes","No","Yes",85,"FALSE","FALSE","FALSE","FALSE"
2085,1972,"Female","over $150,000","Married (w/kids)","Bachelor's Degree","Republican",0,"Yes","No","No","Yes","No","No","Public","No","Yes","No","Yes","Yes","No","Yes","Science","Study first","No","No","No","No","Giving","Yes","No","Pragmatist","Yes","No","Hot headed","Standard hours","Yes","Happy","Yes","Yes","Yes","Yes","P.M.","No","Start","No","Yes","Me","No","Yes","No","Yes","No","TMI","No","No","Talk","Technology","Yes","Yes","Yes","No","No","Supportive","No","PC","Yes","Cautious","Yes","Yes!","No","Space","No","Online","Yes","Yes","Yes","Yes","Grrr people","Yes","Yes","No","Yes","Yes","No","Yes","No","Yes","Yes","Yes","No","Own","Pessimist","Mom","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes",88,"TRUE","FALSE","FALSE","TRUE"
2088,1944,"Male","$75,000 - $100,000","Single (w/kids)","Associate's Degree","Independent",0,"No","Yes","No","No","Yes","Yes","Public","No","Yes","No","No","No","No","Yes","Science","Study first","Yes","Yes","No","Yes","Giving","Yes","Yes","Idealist","No","No","Hot headed","Standard hours","Yes","Happy","No","Yes","Yes","No","A.M.","Yes","End","Yes","Yes","Me","No","No","Yes","No","No","Mysterious","No","No","Talk","Technology","No","Yes","Yes","No","No","Demanding","No","PC","Yes","Risk-friendly","No","Umm...","No","Space","No","In-person","No","Yes","Yes","Yes","Grrr people","Yes","No","No","Yes","Yes","No","Yes","No","No","No","Yes","Yes","Own","Optimist","Mom","Yes","Yes","Yes","No","Check!","Yes","Yes","Yes","Yes","No","No","Yes","No","No","Yes",100,"FALSE","TRUE","FALSE","FALSE"
2089,1993,"Male","$25,001 - $50,000","Single (no kids)","Current Undergraduate","Republican",1,"No","No","No","No","Yes","No","Private","No","Yes","No","Yes","No","Yes","Yes","Art","Try first","No","Yes","Yes","No","Giving","No","Yes","Idealist","No","No","Cool headed","Odd hours","Yes","Happy","No","Yes","No","Yes","P.M.","No","Start","Yes","No","Me","Yes","Yes","No","Yes","No","Mysterious","No","No","Tunes","People","No","Yes","No","Yes","Yes","Supportive","No","Mac","No","Risk-friendly","No","Yes!","No","Space","Yes","In-person","No","No","Yes","Yes","Grrr people","Yes","No","Yes","Yes","No","No","No","Yes","No","Yes","Yes","Yes","Rent","Pessimist","Dad","No","No","Yes","Yes","Check!","Yes","Yes","Yes","Yes","Yes","No","Yes","No","No","Yes",94,"TRUE","FALSE","FALSE","FALSE"
2091,1995,"Male","$75,000 - $100,000","Single (no kids)","High School Diploma","Democrat",0,"No","No","No","No","No","Yes","Public","No","Yes","Yes","No","Yes","No","No","Art","Try first","No","Yes","No","No","Receiving","Yes","No","Idealist","No","Yes","Hot headed","Odd hours","No","Happy","No","No","No","Yes","P.M.","Yes","End","Yes","Yes","Me","Yes","Yes","Yes","No","No","Mysterious","Yes","No","Tunes","Technology","No","No","Yes","No","Yes","Supportive","No","PC","Yes","Cautious","No","Yes!","Yes","Space","No","Online","No","Yes","Yes","Yes","Grrr people","No","No","Yes","No","No","Yes","No","No","Yes","No","No","No","Own","Pessimist","Mom","No","No","Yes","Yes","Nope","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes",98,"FALSE","FALSE","FALSE","FALSE"
2092,1962,"Female","over $150,000","Single (no kids)","Master's Degree","Republican",0,"No","No","Yes","Yes","No","Yes","Public","No","Yes","No","No","No","No","Yes","Science","Try first","No","Yes","No","No","Giving","Yes","No","Pragmatist","No","No","Cool headed","Standard hours","Yes","Happy","No","Yes","No","No","A.M.","Yes","Start","Yes","No","Me","Yes","Yes","Yes","No","Yes","Mysterious","No","No","Talk","Technology","No","Yes","Yes","No","Yes","Supportive","No","Mac","No","Cautious","No","Umm...","No","Space","No","Online","Yes","Yes","Yes","Yes","Grrr people","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes","No","Yes","No","Own","Optimist","Dad","No","Yes","No","No","Nope","Yes","Yes","No","Yes","Yes","No","Yes","Yes","No","Yes",99,"TRUE","FALSE","FALSE","TRUE"
2093,1994,"Female","under $25,000","Single (no kids)","Current Undergraduate","Democrat",0,"No","Yes","No","No","No","No","Public","No","Yes","Yes","Yes","No","Yes","Yes","Science","Study first","No","Yes","No","Yes","Receiving","Yes","No","Pragmatist","No","Yes","Hot headed","Standard hours","Yes","Right","Yes","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Me","Yes","Yes","No","Yes","No","Mysterious","No","No","Tunes","Technology","No","Yes","Yes","No","Yes","Supportive","No","PC","Yes","Cautious","Yes","Yes!","No","Space","No","In-person","No","No","Yes","Yes","Yay people!","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes","No","Rent","Pessimist","Dad","No","Yes","Yes","Yes","Nope","Yes","No","No","Yes","No","No","Yes","No","No","No",70,"FALSE","FALSE","FALSE","FALSE"
2098,1982,"Female","over $150,000","Married (w/kids)","Bachelor's Degree","Republican",1,"No","Yes","No","No","No","Yes","Public","Yes","Yes","No","No","No","No","Yes","Science","Try first","No","Yes","No","Yes","Giving","Yes","No","Pragmatist","No","No","Cool headed","Odd hours","Yes","Happy","Yes","Yes","Yes","No","A.M.","Yes","Start","Yes","No","Circumstances","Yes","Yes","No","Yes","Yes","Mysterious","No","No","Tunes","Technology","Yes","Yes","Yes","Yes","Yes","Supportive","No","Mac","No","Cautious","No","Yes!","No","Space","No","Online","No","Yes","Yes","Yes","Grrr people","Yes","No","No","No","Yes","Yes","Yes","No","No","Yes","Yes","No","Own","Pessimist","Dad","No","No","Yes","Yes","Check!","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes",71,"TRUE","FALSE","FALSE","TRUE"
2102,1979,"Female","under $25,000","Single (no kids)","High School Diploma","Other",0,"No","No","No","No","No","No","Public","Yes","Yes","No","Yes","Yes","No","Yes","Science","Try first","Yes","No","No","No","Giving","Yes","Yes","Pragmatist","No","No","Cool headed","Standard hours","No","Happy","Yes","Yes","No","No","P.M.","Yes","End","Yes","No","Me","Yes","Yes","No","No","Yes","Mysterious","Yes","No","Tunes","Technology","No","Yes","Yes","No","No","Supportive","No","PC","Yes","Cautious","No","Umm...","No","Space","No","Online","Yes","No","Yes","No","Grrr people","No","No","No","No","Yes","Yes","No","No","Yes","Yes","No","No","Rent","Pessimist","Mom","No","Yes","Yes","No","Check!","Yes","No","No","No","Yes","No","Yes","No","No","No",84,"FALSE","FALSE","FALSE","FALSE"
2106,1970,"Male","$100,001 - $150,000","Married (w/kids)","Bachelor's Degree","Republican",0,"No","No","No","Yes","No","Yes","Public","No","Yes","No","Yes","No","No","Yes","Science","Study first","Yes","Yes","No","Yes","Receiving","No","No","Pragmatist","No","Yes","Cool headed","Odd hours","No","Happy","Yes","Yes","No","Yes","P.M.","Yes","Start","Yes","Yes","Me","No","Yes","Yes","No","Yes","Mysterious","Yes","No","Talk","People","Yes","Yes","Yes","No","Yes","Supportive","No","Mac","Yes","Risk-friendly","No","Yes!","No","Space","No","Online","Yes","Yes","Yes","Yes","Grrr people","Yes","No","No","Yes","No","Yes","No","No","No","Yes","Yes","No","Own","Optimist","Dad","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes",100,"TRUE","FALSE","TRUE","FALSE"
2107,1982,"Male","$75,000 - $100,000","Married (w/kids)","Bachelor's Degree","Libertarian",1,"No","No","No","Yes","No","Yes","Public","No","Yes","No","Yes","No","No","Yes","Science","Try first","No","No","Yes","No","Giving","No","Yes","Pragmatist","Yes","No","Cool headed","Standard hours","Yes","Happy","Yes","Yes","Yes","No","P.M.","No","Start","Yes","Yes","Me","Yes","No","Yes","No","No","TMI","No","Yes","Talk","People","Yes","Yes","Yes","Yes","Yes","Supportive","No","Mac","Yes","Risk-friendly","No","Yes!","No","Socialize","No","In-person","Yes","Yes","Yes","Yes","Yay people!","Yes","Yes","Yes","No","Yes","No","No","No","No","Yes","No","Yes","Own","Optimist","Dad","No","Yes","Yes","Yes","Nope","No","No","No","Yes","Yes","No","Yes","No","Yes","No",101,"FALSE","FALSE","FALSE","FALSE"
2111,1974,"Female","over $150,000","Married (w/kids)","Doctoral Degree","Libertarian",0,"Yes","Yes","No","No","No","Yes","Public","No","Yes","No","Yes","Yes","Yes","Yes","Art","Study first","No","Yes","No","No","Receiving","No","Yes","Pragmatist","No","Yes","Hot headed","Standard hours","No","Happy","Yes","No","Yes","Yes","P.M.","No","End","Yes","No","Circumstances","Yes","Yes","No","No","Yes","TMI","Yes","No","Tunes","Technology","Yes","Yes","Yes","Yes","Yes","Supportive","No","PC","Yes","Cautious","Yes","Yes!","No","Space","No","Online","Yes","No","Yes","Yes","Grrr people","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No","No","Yes","No","Own","Optimist","Mom","No","Yes","Yes","Yes","Nope","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes",48,"FALSE","FALSE","FALSE","TRUE"
2115,1958,"Female","over $150,000","Domestic Partners (no kids)","Bachelor's Degree","Democrat",1,"No","Yes","No","Yes","No","Yes","Public","No","Yes","No","No","Yes","No","Yes","Science","Study first","Yes","Yes","Yes","No","Giving","Yes","No","Pragmatist","Yes","No","Cool headed","Standard hours","Yes","Happy","Yes","Yes","No","No","A.M.","No","Start","Yes","No","Me","No","Yes","No","Yes","No","Mysterious","No","No","Talk","Technology","No","Yes","Yes","Yes","Yes","Supportive","No","Mac","No","Cautious","Yes","Umm...","No","Space","No","Online","No","No","Yes","Yes","Yay people!","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Own","Pessimist","Mom","Yes","Yes","Yes","Yes","Check!","Yes","No","No","No","No","No","Yes","No","No","Yes",34,"FALSE","FALSE","FALSE","TRUE"
2120,1974,"Male","over $150,000","Married (w/kids)","Master's Degree","Democrat",0,"No","Yes","No","Yes","No","No","Public","No","Yes","No","Yes","Yes","Yes","Yes","Science","Try first","No","No","Yes","No","Giving","No","No","Pragmatist","No","Yes","Cool headed","Standard hours","No","Right","No","Yes","Yes","No","P.M.","Yes","End","No","Yes","Me","No","No","Yes","Yes","No","TMI","No","No","Talk","Technology","No","No","Yes","Yes","Yes","Demanding","No","PC","No","Risk-friendly","No","Yes!","No","Space","No","Online","Yes","Yes","Yes","No","Yay people!","Yes","Yes","No","No","No","No","No","No","Yes","Yes","No","No","Own","Optimist","Dad","No","Yes","No","No","Check!","Yes","No","No","Yes","Yes","No","Only-child","No","No","Yes",101,"FALSE","FALSE","FALSE","TRUE"
2121,1989,"Male","$75,000 - $100,000","Married (w/kids)","Current Undergraduate","Libertarian",1,"No","No","No","Yes","No","No","Private","Yes","Yes","No","Yes","Yes","No","Yes","Science","Study first","Yes","No","No","Yes","Giving","Yes","No","Pragmatist","No","Yes","Cool headed","Odd hours","No","Happy","Yes","Yes","No","No","P.M.","Yes","Start","Yes","No","Circumstances","Yes","No","No","Yes","No","TMI","Yes","No","Tunes","People","Yes","Yes","Yes","No","Yes","Demanding","No","PC","No","Cautious","No","Yes!","No","Space","No","In-person","Yes","No","Yes","Yes","Yay people!","Yes","No","No","No","No","Yes","No","Yes","No","Yes","No","Yes","Own","Optimist","Dad","No","No","No","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Yes",71,"FALSE","FALSE","FALSE","FALSE"
2134,1960,"Male","under $25,000","Single (no kids)","Current Undergraduate","Independent",1,"No","Yes","No","Yes","Yes","Yes","Public","No","Yes","No","No","No","No","Yes","Science","Study first","No","No","No","No","Giving","Yes","No","Idealist","No","No","Cool headed","Standard hours","No","Happy","Yes","Yes","No","No","A.M.","No","End","Yes","Yes","Me","No","No","Yes","No","No","Mysterious","Yes","Yes","Tunes","People","Yes","Yes","Yes","No","No","Supportive","No","Mac","Yes","Cautious","No","Yes!","No","Socialize","Yes","In-person","Yes","Yes","Yes","Yes","Yay people!","Yes","No","No","No","Yes","Yes","No","Yes","No","Yes","No","No","Own","Pessimist","Mom","Yes","Yes","Yes","Yes","Nope","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Yes",101,"FALSE","FALSE","FALSE","FALSE"
2143,1938,"Male","over $150,000","Married (w/kids)","Master's Degree","Independent",1,"No","No","No","No","No","No","Public","No","Yes","No","No","No","No","Yes","Art","Study first","No","Yes","No","No","Giving","Yes","No","Idealist","No","No","Cool headed","Standard hours","No","Happy","No","Yes","Yes","No","A.M.","Yes","End","No","Yes","Circumstances","No","Yes","Yes","No","No","TMI","No","No","Tunes","Technology","No","No","Yes","Yes","No","Supportive","No","Mac","Yes","Cautious","No","Yes!","No","Space","No","In-person","No","Yes","Yes","Yes","Yay people!","Yes","No","No","Yes","No","No","No","No","No","No","No","No","Own","Optimist","Dad","No","No","No","No","Nope","Yes","No","No","Yes","Yes","No","Yes","No","No","Yes",91,"FALSE","FALSE","FALSE","TRUE"
